delta_counts,elapsed_s,note,payload_hex,raw_position,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
0,24.95300840001437,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025241.6120958,-370
0,25.128891600004863,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025241.7880063,-370
0,25.304800200014142,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025241.9639022,-370
0,25.480716099991696,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025242.1397943,-370
0,25.656590400001733,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025242.315698,-370
0,25.832491300010588,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025242.4915843,-370
0,26.008377199992537,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025242.6675038,-370
0,26.184542800008785,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025242.8433976,-370
0,26.360205400007544,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.0193167,-370
0,26.536604299995815,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.195207,-370
0,26.712005200010026,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.3711777,-370
0,26.88797660000273,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.5470319,-370
0,27.063822600001004,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.7229345,-370
0,27.239746000006562,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025243.8988676,-370
0,27.416007299994817,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.0747795,-370
0,27.59176280000247,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.2506807,-370
0,27.767730299994582,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.4265997,-370
0,27.9433898999996,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.6024983,-370
0,28.119610800000373,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.7783887,-370
0,28.295173599995906,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025244.9543078,-370
0,28.471606700011762,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025245.1302078,-370
0,28.64734260001569,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025245.306126,-370
0,28.822921300015878,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025245.4820182,-370
0,28.99880510001094,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025245.6579287,-370
0,29.174716200010153,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025245.8338852,-370
0,29.350699200003874,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025246.0097525,-370
0,29.526814799988642,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025246.1857326,-370
0,29.702517600002466,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025246.3615794,-370
0,29.878542699996615,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025246.5374854,-370
0,30.054278800002066,,0072F1,1058958,-4679,valid,10288E,MEDIUM,-5049,1790025246.713358,-370
