time_s,raw_position,raw_hex,delta_counts,travel_delta,speed_counts_s,position_deg,cumulative_counts,cumulative_revs,cumulative_deg
6.558713799997349,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.590683800008264,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.622683499997947,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.654661200009286,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.6866347000031965,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.718638100006501,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.7506035000114935,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.782611400005408,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.814569200010737,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.846549800000503,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.878549600005499,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.91053280000051,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.9425057000044035,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
6.974496000009822,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.006472900000517,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.03847549999773,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.070468400008394,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.1024471999990055,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.134463300011703,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.16646330000367,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.198415899998508,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.230416400008835,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.262417700010701,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.294340300009935,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.326344900007825,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.358302400010871,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.390283400003682,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.422277100005886,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.454259100006311,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.486270000008517,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.518232700007502,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.550231400004122,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.58220760000404,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.614180500007933,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.64617440001166,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.678177800000412,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.710139100003289,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.742104800010566,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.774105100004817,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.806118400010746,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.838073999999324,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.870042100010323,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.902045599999838,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.9340191000083,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.965993200006778,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
7.997996999998577,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.029969200011692,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.061940800005686,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.09393750000163,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.125916200006031,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.15791480000189,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.189910500004771,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.221867300002486,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.253830900008325,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.285836499999277,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.317807400002494,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.349804700003006,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.381782500000554,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.413750699997763,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.44573050001054,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.477726700002677,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.509693800006062,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.541691899998114,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.573668199998792,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.605652800004464,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.637616699998034,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.6696202000021,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.70159720000811,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.733596000005491,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.765567399997963,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.797540400002617,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.82954370000516,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.861510300004738,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.893484900007024,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.925480899997638,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.957463099999586,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
8.989436300005764,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.021436600000015,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.053409400003147,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.08541200000036,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.117385500008822,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.149357500005863,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.181401699999697,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.213342100003501,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.245342800000799,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.277358999999706,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.309272500002407,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.34127200000512,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.373245700000552,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.405218600004446,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.437215199999628,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.469200300009106,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.501201100007165,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.533173600008013,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.565143500003614,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.597140500001842,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.629112900001928,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.661109799999394,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.693102300007013,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.725062400000752,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.757068400009302,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.789033100008965,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.821007899998222,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.85298190001049,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.884977699999581,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.916949700011173,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.948955300002126,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
9.980932100006612,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.012932600002387,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.04490550000628,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.076875600003405,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.108872199998586,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.140849800009164,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.172847200010438,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.20486160001019,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.236810900009004,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.268769600006635,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.300743300002068,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.332743100007065,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.36471770000935,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.396684600011213,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.428693100009696,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.460694699999294,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.492635400005383,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.524638500006404,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.556609300008859,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.588581900010468,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.620555700006662,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.652555000007851,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.684537300010561,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
10.716535500003374,1,000001,0,0,0.0,0.00033983808603189945,0,0.0,0.0
