cumulative_progress,cycle_elapsed_s,cycle_index,delta_counts,direction,elapsed_s,instant_cps,invalid_reason,monotonic_s,payload_hex,phase,raw_position,rx_bytes_hex,unwrapped_position,valid
7274,6.659138499991968,4,250,+,39.676419199997326,1418.1122429492655,,259836.1047609,0072F1,MEDIUM,51776,00CA40,51776,True
7489,6.8348244999942835,4,215,+,39.85210519999964,1223.774233559684,,259836.2804469,0072F1,MEDIUM,51991,00CB17,51991,True
7745,7.010559399990598,4,256,+,40.027840099995956,1456.739668701944,,259836.4561818,0072F1,MEDIUM,52247,00CC17,52247,True
8026,7.186493599991081,4,281,+,40.20377429999644,1597.188039614968,,259836.632116,0072F1,MEDIUM,52528,00CD30,52528,True
8318,7.362747600011062,4,292,+,40.38002830001642,1656.6999895996582,,259836.80837,0072F1,MEDIUM,52820,00CE54,52820,True
8612,7.538386700005503,4,294,+,40.55566740001086,1673.8869648575078,,259836.9840091,0072F1,MEDIUM,53114,00CF7A,53114,True
8941,7.714661000005435,4,329,+,40.73194170001079,1866.4093404434295,,259837.1602834,0072F1,MEDIUM,53443,00D0C3,53443,True
9284,7.890144200006034,4,343,+,40.90742490001139,1954.6030617109168,,259837.3357666,0072F1,MEDIUM,53786,00D21A,53786,True
9620,8.06606979999924,4,336,+,41.0833505000046,1909.898275253714,,259837.5116922,0072F1,MEDIUM,54122,00D36A,54122,True
9966,8.24197100001038,4,346,+,41.25925170001574,1967.0133005237485,,259837.6875934,0072F1,MEDIUM,54468,00D4C4,54468,True
10310,8.418225800007349,4,344,+,41.43550650001271,1951.7198964562492,,259837.8638482,0072F1,MEDIUM,54812,00D61C,54812,True
10658,8.593828299985034,4,348,+,41.61110899999039,1981.7485516676682,,259838.0394507,0072F1,MEDIUM,55160,00D778,55160,True
11024,8.770053499989444,4,366,+,41.7873341999948,2076.887981916553,,259838.2156759,0072F1,MEDIUM,55526,00D8E6,55526,True
11430,8.945626100001391,4,406,+,41.96290680000675,2312.433716721027,,259838.3912485,0072F1,MEDIUM,55932,00DA7C,55932,True
11857,9.121565499983262,4,427,+,42.13884619998862,2426.9720144777007,,259838.5671879,0072F1,MEDIUM,56359,00DC27,56359,True
12245,9.297443399991607,4,388,+,42.314724099996965,2206.075919610083,,259838.7430658,0072F1,MEDIUM,56747,00DDAB,56747,True
12609,9.473400599992601,4,364,+,42.49068129999796,2068.684884721648,,259838.919023,0072F1,MEDIUM,57111,00DF17,57111,True
12989,9.649256600008812,4,380,+,42.66653730001417,2160.8588843427074,,259839.094879,0072F1,MEDIUM,57491,00E093,57491,True
13396,9.825364399992395,4,407,+,42.84264509999775,2311.084460983217,,259839.2709868,0072F1,MEDIUM,57898,00E22A,57898,True
13848,10.001098100008676,4,452,+,43.018378800014034,2572.0735405794394,,259839.4467205,0072F1,MEDIUM,58350,00E3EE,58350,True
14228,10.17694209999172,4,380,+,43.19422279999708,2161.006346742802,,259839.6225645,0072F1,MEDIUM,58730,00E56A,58730,True
97,0.15014109999174252,5,97,+,43.738037000002805,646.0559284748899,,259840.1663787,00E5E3,FAST,59015,00E687,59015,True
315,0.32602379997842945,5,218,+,43.91391969998949,1239.4624372749624,,259840.3422614,00E5E3,FAST,59233,00E761,59233,True
590,0.501886599988211,5,275,+,44.089782499999274,1563.7189899438908,,259840.5181242,00E5E3,FAST,59508,00E874,59508,True
937,0.6777954999997746,5,347,+,44.26569140001084,1972.6119598109553,,259840.6940331,00E5E3,FAST,59855,00E9CF,59855,True
1258,0.8539527999819256,5,321,+,44.44184869999299,1822.235014004671,,259840.8701904,00E5E3,FAST,60176,00EB10,60176,True
1637,1.0301140999945346,5,379,+,44.6180100000056,2151.43734732244,,259841.0463517,00E5E3,FAST,60555,00EC8B,60555,True
2052,1.2055116999836173,5,415,+,44.79340759999468,2366.052899388766,,259841.2217493,00E5E3,FAST,60970,00EE2A,60970,True
2484,1.3814856999961194,5,432,+,44.96938160000718,2454.9081112511426,,259841.3977233,00E5E3,FAST,61402,00EFDA,61402,True
2892,1.5573457999853417,5,408,+,45.145241699996404,2320.0259753349646,,259841.5735834,00E5E3,FAST,61810,00F172,61810,True
3352,1.7332965999958105,5,460,+,45.32119250000687,2614.3671979475553,,259841.7495342,00E5E3,FAST,62270,00F33E,62270,True
3860,1.909143299999414,5,508,+,45.49703920001048,2888.879916368007,,259841.9253809,00E5E3,FAST,62778,00F53A,62778,True
4347,2.085033499985002,5,487,+,45.672929399996065,2768.7727914341085,,259842.1012711,00E5E3,FAST,63265,00F721,63265,True
4689,2.2611264000006486,5,342,+,45.84902230001171,1942.1566682677828,,259842.277364,0072F1,MEDIUM,63607,00F877,63607,True
4813,2.4370934999897145,5,124,+,46.02498940000078,704.6771811759414,,259842.4533311,0072F1,MEDIUM,63731,00F8F3,63731,True
4851,2.612877199979266,5,38,+,46.20077309999033,216.17476479479419,,259842.6291148,0072F1,MEDIUM,63769,00F919,63769,True
4859,2.789125099981902,5,8,+,46.377020999992965,45.39061174561711,,259842.8053627,0072F1,MEDIUM,63777,00F921,63777,True
4889,2.9649111999897286,5,30,+,46.55280710000079,170.66195790602512,,259842.9811488,0072F1,MEDIUM,63807,00F93F,63807,True
4928,3.1405042999831494,5,39,+,46.72840019999421,222.104399326974,,259843.1567419,0072F1,MEDIUM,63846,00F966,63846,True
4947,3.316414300003089,5,19,+,46.90431020001415,108.00977771500385,,259843.3326519,0072F1,MEDIUM,63865,00F979,63865,True
4985,3.4924037999880966,5,38,+,47.08029969999916,215.92197263607883,,259843.5086414,0072F1,MEDIUM,63903,00F99F,63903,True
5026,3.6682725999853574,5,41,+,47.25616849999642,233.128332032962,,259843.6845102,0072F1,MEDIUM,63944,00F9C8,63944,True
5067,3.84416009997949,5,41,+,47.43205599999055,233.10354630867855,,259843.8603977,0072F1,MEDIUM,63985,00F9F1,63985,True
5116,4.020121499983361,5,49,+,47.608017399994424,278.4701644731291,,259844.0363591,0072F1,MEDIUM,64034,00FA22,64034,True
5156,4.1963542999874335,5,40,+,47.784250199998496,226.9725045455537,,259844.2125919,0072F1,MEDIUM,64074,00FA4A,64074,True
5218,4.3719672999868635,5,62,+,47.959863199997926,353.04903395649086,,259844.3882049,0072F1,MEDIUM,64136,00FA88,64136,True
5292,4.547861900005955,5,74,+,48.13575780001702,420.7064912280876,,259844.5640995,0072F1,MEDIUM,64210,00FAD2,64210,True
5375,4.724188799998956,5,83,+,48.31208470001002,470.7166065035724,,259844.7404264,0072F1,MEDIUM,64293,00FB25,64293,True
5457,4.89966149997781,5,82,+,48.48755739998887,467.30915982874535,,259844.9158991,0072F1,MEDIUM,64375,00FB77,64375,True
5549,5.075561100005871,5,92,+,48.66345700001693,523.0256349947567,,259845.0917987,0072F1,MEDIUM,64467,00FBD3,64467,True
5672,5.25182569999015,5,123,+,48.83972160000121,697.8145357092145,,259845.2680633,0072F1,MEDIUM,64590,00FC4E,64590,True
5858,5.427356800006237,5,186,+,49.0152527000173,1059.6412828436285,,259845.4435944,0072F1,MEDIUM,64776,00FD08,64776,True
6011,5.603247199993348,5,153,+,49.19114310000441,869.8598673447314,,259845.6194848,0072F1,MEDIUM,64929,00FDA1,64929,True
6194,5.779186800005846,5,183,+,49.36708270001691,1040.129680793866,,259845.7954244,0072F1,MEDIUM,65112,00FE58,65112,True
6427,5.955562299990561,5,233,+,49.54345820000162,1321.0451566129764,,259845.9717999,0072F1,MEDIUM,65345,00FF41,65345,True
6668,6.130989700002829,5,241,+,49.71888560001389,1373.787675033357,,259846.1472273,0072F1,MEDIUM,65586,010032,65586,True
6878,6.306916200002888,5,210,+,49.89481210001395,1193.6803153585665,,259846.3231538,0072F1,MEDIUM,65796,010104,65796,True
7081,6.4830954000062775,5,203,+,50.07099130001734,1152.2359052379325,,259846.499333,0072F1,MEDIUM,65999,0101CF,65999,True
7286,6.658770799986087,5,205,+,50.24666669999715,1166.9249082316649,,259846.6750084,0072F1,MEDIUM,66204,01029C,66204,True
7500,6.834677799983183,5,214,+,50.422573699994246,1216.5519280274957,,259846.8509154,0072F1,MEDIUM,66418,010372,66418,True
7761,7.0110606999951415,5,261,+,50.598956600006204,1479.7352803605368,,259847.0272983,0072F1,MEDIUM,66679,010477,66679,True
8056,7.186825199984014,5,295,+,50.77472109999508,1678.3821534990063,,259847.2030628,0072F1,MEDIUM,66974,01059E,66974,True
8384,7.362388799985638,5,328,+,50.9502846999967,1868.2688210823098,,259847.3786264,0072F1,MEDIUM,67302,0106E6,67302,True
8699,7.538693399983458,5,315,+,51.12658929999452,1786.6805517490432,,259847.554931,0072F1,MEDIUM,67617,010821,67617,True
9052,7.714269299991429,5,353,+,51.30216520000249,2010.5265015527464,,259847.7305069,0072F1,MEDIUM,67970,010982,67970,True
9418,7.890512999991188,5,366,+,51.47840890000225,2076.6699745891656,,259847.9067506,0072F1,MEDIUM,68336,010AF0,68336,True
9787,8.066528099996503,5,369,+,51.654424000007566,2096.411046488945,,259848.0827657,0072F1,MEDIUM,68705,010C61,68705,True
10136,8.241975899989484,5,349,+,51.82987180000055,1989.1956468759556,,259848.2582135,0072F1,MEDIUM,69054,010DBE,69054,True
10501,8.417884199996479,5,365,+,52.00578010000754,2074.944729643148,,259848.4341218,0072F1,MEDIUM,69419,010F2B,69419,True
10873,8.594489299983252,5,372,+,52.182385199994314,2106.3944361055333,,259848.6107269,0072F1,MEDIUM,69791,01109F,69791,True
11270,8.770052899984876,5,397,+,52.35794879999594,2261.2887864929176,,259848.7862905,0072F1,MEDIUM,70188,01122C,70188,True
11673,8.94560300000012,5,403,+,52.53349890001118,2295.640959276049,,259848.9618406,0072F1,MEDIUM,70591,0113BF,70591,True
12109,9.121850900002755,5,436,+,52.70974680001382,2473.7883401361323,,259849.1380885,0072F1,MEDIUM,71027,011573,71027,True
12539,9.297415799985174,5,430,+,52.88531169999624,2449.2367212527124,,259849.3136534,0072F1,MEDIUM,71457,011721,71457,True
12958,9.47367479998502,5,419,+,53.06157069999608,2377.183576443572,,259849.4899124,0072F1,MEDIUM,71876,0118C4,71876,True
13355,9.649226399982581,5,397,+,53.23712229999364,2261.443359134948,,259849.665464,0072F1,MEDIUM,72273,011A51,72273,True
13792,9.825474899989786,5,437,+,53.41337080000085,2479.4537257459565,,259849.8417125,0072F1,MEDIUM,72710,011C06,72710,True
14186,10.001303299999563,5,394,+,53.589199200010626,2240.8211641469215,,259850.0175409,0072F1,MEDIUM,73104,011D90,73104,True
14597,10.176930499990704,5,411,+,53.764826400001766,2340.1842084866857,,259850.1931681,0072F1,MEDIUM,73515,011F2B,73515,True
71,0.1501206000102684,6,71,+,54.30859070000588,472.9518188241687,,259850.7369324,00E5E3,FAST,73816,012058,73816,True
279,0.32601360001717694,6,208,+,54.48448370001279,1182.5371105833112,,259850.9128254,00E5E3,FAST,74024,012128,74024,True
599,0.5018880999996327,6,320,+,54.660358199995244,1819.4792311103736,,259851.0886999,00E5E3,FAST,74344,012268,74344,True
947,0.6781104000110645,6,348,+,54.836580500006676,1974.7784473215065,,259851.2649222,00E5E3,FAST,74692,0123C4,74692,True
1351,0.8538777999929152,6,404,+,55.01234789998853,2298.4922121037002,,259851.4406896,00E5E3,FAST,75096,012558,75096,True
1755,1.0300054000108503,6,404,+,55.18847550000646,2293.791546349696,,259851.6168172,00E5E3,FAST,75500,0126EC,75500,True
2174,1.2055690000124741,6,419,+,55.364039100008085,2386.599500102097,,259851.7923808,00E5E3,FAST,75919,01288F,75919,True
2605,1.381825899996329,6,431,+,55.54029599999194,2445.2943404739294,,259851.9686377,00E5E3,FAST,76350,012A3E,76350,True
3049,1.5574304000183474,6,444,+,55.71590050001396,2528.409009702648,,259852.1442422,00E5E3,FAST,76794,012BFA,76794,True
3464,1.7332686000154354,6,415,+,55.89173870001105,2360.1242506285485,,259852.3200804,00E5E3,FAST,77209,012D99,77209,True
3915,1.9091771999956109,6,451,+,56.06764729999122,2563.831444573072,,259852.495989,00E5E3,FAST,77660,012F5C,77660,True
4434,2.085127400001511,6,519,+,56.24359749999712,2949.698266797062,,259852.6719392,00E5E3,FAST,78179,013163,78179,True
4776,2.261355900001945,6,342,+,56.419825999997556,1940.6622651793425,,259852.8481677,0072F1,MEDIUM,78521,0132B9,78521,True
4905,2.4373556000064127,6,129,+,56.595825700002024,732.9557947924078,,259853.0241674,0072F1,MEDIUM,78650,01333A,78650,True
4961,2.6128677999950014,6,56,+,56.77133789999061,319.06613901279206,,259853.1996796,0072F1,MEDIUM,78706,013372,78706,True
4993,2.788899400009541,6,32,+,56.94736950000515,181.7855430352104,,259853.3757112,0072F1,MEDIUM,78738,013392,78738,True
5015,2.9646778000169434,6,22,+,57.123147900012555,125.15758477192601,,259853.5514896,0072F1,MEDIUM,78760,0133A8,78760,True
5051,3.140850399999181,6,36,+,57.29932049999479,204.34505708396023,,259853.7276622,0072F1,MEDIUM,78796,0133CC,78796,True
5063,3.3164939999987837,6,12,+,57.474964099994395,68.32016651917367,,259853.9033058,0072F1,MEDIUM,78808,0133D8,78808,True
5102,3.492392900021514,6,39,+,57.650863000017125,221.71827109186182,,259854.0792047,0072F1,MEDIUM,78847,0133FF,78847,True
5145,3.6682968999957666,6,43,+,57.82676699999138,244.45151904615005,,259854.2551087,0072F1,MEDIUM,78890,01342A,78890,True
5178,3.8442111000185832,6,33,+,58.002681200014194,187.5914508079495,,259854.4310229,0072F1,MEDIUM,78923,01344B,78923,True
5227,4.020444399997359,6,49,+,58.17891449999297,278.04052926377227,,259854.6072562,0072F1,MEDIUM,78972,01347C,78972,True
5283,4.196479600010207,6,56,+,58.35494970000582,318.118194519692,,259854.7832914,0072F1,MEDIUM,79028,0134B4,79028,True
5349,4.371973800007254,6,66,+,58.530443900002865,376.08080495600757,,259854.9587856,0072F1,MEDIUM,79094,0134F6,79094,True
5419,4.547881400008919,6,70,+,58.70635150000453,397.93618922285054,,259855.1346932,0072F1,MEDIUM,79164,01353C,79164,True
5516,4.724145999993198,6,97,+,58.88261609998881,550.3090240958846,,259855.3109578,0072F1,MEDIUM,79261,01359D,79261,True
5625,4.9000986000173725,6,109,+,59.058568700012984,619.4850203124251,,259855.4869104,0072F1,MEDIUM,79370,01360A,79370,True
5733,5.075948800018523,6,108,+,59.234418900014134,614.1590967726706,,259855.6627606,0072F1,MEDIUM,79478,013676,79478,True
5856,5.2515293000033125,6,123,+,59.409999399998924,700.5333736414657,,259855.8383411,0072F1,MEDIUM,79601,0136F1,79601,True
5969,5.427873300010106,6,113,+,59.58634340000572,640.7929954840939,,259856.0146851,0072F1,MEDIUM,79714,013762,79714,True
6067,5.603648400021484,6,98,+,59.762118500017095,557.5306172128824,,259856.1904602,0072F1,MEDIUM,79812,0137C4,79812,True
6188,5.779227699997136,6,121,+,59.93769779999275,689.1472970719167,,259856.3660395,0072F1,MEDIUM,79933,01383D,79933,True
6375,5.955490699998336,6,187,+,60.11396079999395,1060.914655933051,,259856.5423025,0072F1,MEDIUM,80120,0138F8,80120,True
6570,6.131079300015699,6,195,+,60.28954940001131,1110.5504570383116,,259856.7178911,0072F1,MEDIUM,80315,0139BB,80315,True
6807,6.307065200002398,6,237,+,60.46553529999801,1346.6987981304874,,259856.893877,0072F1,MEDIUM,80552,013AA8,80552,True
7038,6.4828889000054915,6,231,+,60.6413590000011,1313.8160554915873,,259857.0697007,0072F1,MEDIUM,80783,013B8F,80783,True
7296,6.658751700015273,6,258,+,60.817221800010884,1467.0527251109959,,259857.2455635,0072F1,MEDIUM,81041,013C91,81041,True
7564,6.834631500008982,6,268,+,60.99310160000459,1523.7679370205472,,259857.4214433,0072F1,MEDIUM,81309,013D9D,81309,True
7859,7.011024400009774,6,295,+,61.169494500005385,1672.4029141687417,,259857.5978362,0072F1,MEDIUM,81604,013EC4,81604,True
8131,7.186509899998782,6,272,+,61.34497999999439,1549.9856114438892,,259857.7733217,0072F1,MEDIUM,81876,013FD4,81876,True
8412,7.362391900009243,6,281,+,61.520862000004854,1597.6620687920736,,259857.9492037,0072F1,MEDIUM,82157,0140ED,82157,True
8741,7.538374800002202,6,329,+,61.696844899997814,1869.4998207960095,,259858.1251866,0072F1,MEDIUM,82486,014236,82486,True
9069,7.714249800017569,6,328,+,61.87271990001318,1864.960909574081,,259858.3010616,0072F1,MEDIUM,82814,01437E,82814,True
9425,7.890540299995337,6,356,+,62.04901039999095,2019.3941252926065,,259858.4773521,0072F1,MEDIUM,83170,0144E2,83170,True
9785,8.066065899998648,6,360,+,62.22453599999426,2050.982876533157,,259858.6528777,0072F1,MEDIUM,83530,01464A,83530,True
10154,8.24204290000489,6,369,+,62.4005130000005,2096.864931138228,,259858.8288547,0072F1,MEDIUM,83899,0147BB,83899,True
10508,8.417953600001056,6,354,+,62.57642369999667,2012.3846929590732,,259859.0047654,0072F1,MEDIUM,84253,01491D,84253,True
10873,8.594125200004783,6,365,+,62.752595300000394,2071.843588820665,,259859.180937,0072F1,MEDIUM,84618,014A8A,84618,True
11243,8.769956500007538,6,370,+,62.92842660000315,2104.2897367772484,,259859.3567683,0072F1,MEDIUM,84988,014BFC,84988,True
11654,8.94560880001518,6,411,+,63.10407890001079,2339.849805451568,,259859.5324206,0072F1,MEDIUM,85399,014D97,85399,True
12053,9.121544699999504,6,399,+,63.280014799995115,2267.87142382851,,259859.7083565,0072F1,MEDIUM,85798,014F26,85798,True
12458,9.297414700005902,6,405,+,63.45588480000151,2302.8373229389094,,259859.8842265,0072F1,MEDIUM,86203,0150BB,86203,True
12853,9.473510300013004,6,395,+,63.631980400008615,2243.0997707158485,,259860.0603221,0072F1,MEDIUM,86598,015246,86598,True
13271,9.649237000005087,6,418,+,63.8077071000007,2378.6937330458722,,259860.2360488,0072F1,MEDIUM,87016,0153E8,87016,True
13669,9.825638900016202,6,398,+,63.98410900001181,2256.211525924169,,259860.4124507,0072F1,MEDIUM,87414,015576,87414,True
14069,10.001054399996065,6,400,+,64.15952449999168,2280.3002017833005,,259860.5878662,0072F1,MEDIUM,87814,015706,87814,True
14488,10.177395300008357,6,419,+,64.33586540000397,2376.0795140026694,,259860.7642071,0072F1,MEDIUM,88233,0158A9,88233,True
82,0.15042910000192933,7,82,+,64.87952620000578,545.1054845381026,,259861.3078679,00E5E3,FAST,88488,0159A8,88488,True
340,0.3259851000038907,7,258,+,65.05508220000775,1469.616532599954,,259861.4834239,00E5E3,FAST,88746,015AAA,88746,True
679,0.5018904999888036,7,339,+,65.23098759999266,1927.1722188692067,,259861.6593293,00E5E3,FAST,89085,015BFD,89085,True
1047,0.6780110000108834,7,368,+,65.40710810001474,2089.478510189698,,259861.8354498,00E5E3,FAST,89453,015D6D,89453,True
1420,0.8540930000017397,7,373,+,65.5831901000056,2118.33123214962,,259862.0115318,00E5E3,FAST,89826,015EE2,89826,True
1832,1.0299534999940079,7,412,+,65.75905059999786,2342.765999289857,,259862.1873923,00E5E3,FAST,90238,01607E,90238,True
2243,1.205689700000221,7,411,+,65.93478680000408,2338.732714064998,,259862.3631285,00E5E3,FAST,90649,016219,90649,True
2716,1.3819017999921925,7,473,+,66.11099889999605,2684.2651555798398,,259862.5393406,00E5E3,FAST,91122,0163F2,91122,True
3206,1.557496399997035,7,490,+,66.28659350000089,2790.5186149601805,,259862.7149352,00E5E3,FAST,91612,0165DC,91612,True
3631,1.7334995999990497,7,425,+,66.4625967000029,2414.7288230846666,,259862.8909384,00E5E3,FAST,92037,016785,92037,True
4058,1.9091426999948453,7,427,+,66.6382397999987,2431.0661791452158,,259863.0665815,00E5E3,FAST,92464,016930,92464,True
4528,2.0850751000107266,7,470,+,66.81417220001458,2671.480636639831,,259863.2425139,00E5E3,FAST,92934,016B06,92934,True
4898,2.2616623000067193,7,370,+,66.99075940001057,2095.2821042997252,,259863.4191011,0072F1,MEDIUM,93304,016C78,93304,True
5053,2.436899499996798,7,155,+,67.16599660000065,884.5153883352134,,259863.5943383,0072F1,MEDIUM,93459,016D13,93459,True
5111,2.613229400012642,7,58,+,67.3423265000165,328.92889972028814,,259863.7706682,0072F1,MEDIUM,93517,016D4D,93517,True
5148,2.788741199998185,7,37,+,67.51783830000204,210.81203658698578,,259863.94618,0072F1,MEDIUM,93554,016D72,93554,True
5178,2.9646721000026446,7,30,+,67.6937692000065,170.52149451426413,,259864.1221109,0072F1,MEDIUM,93584,016D90,93584,True
5216,3.140652800007956,7,38,+,67.86974990001181,215.9327698938183,,259864.2980916,0072F1,MEDIUM,93622,016DB6,93622,True
5264,3.3164682000060566,7,48,+,68.04556530000991,273.01362679559696,,259864.473907,0072F1,MEDIUM,93670,016DE6,93670,True
5306,3.492778299987549,7,42,+,68.2218753999914,238.21664217993649,,259864.6502171,0072F1,MEDIUM,93712,016E10,93712,True
5372,3.668327599996701,7,66,+,68.39742470000056,375.96276371685457,,259864.8257664,0072F1,MEDIUM,93778,016E52,93778,True
5418,3.8445697000133805,7,46,+,68.57366680001724,261.00460670660726,,259865.0020085,0072F1,MEDIUM,93824,016E80,93824,True
5478,4.020123599999351,7,60,+,68.7492207000032,341.77537499762064,,259865.1775624,0072F1,MEDIUM,93884,016EBC,93884,True
5529,4.196061900001951,7,51,+,68.9251590000058,289.8743479915776,,259865.3535007,0072F1,MEDIUM,93935,016EEF,93935,True
5592,4.372044599993387,7,63,+,69.10114169999724,357.98973423561284,,259865.5294834,0072F1,MEDIUM,93998,016F2E,93998,True
5646,4.5482562000106554,7,54,+,69.27735330001451,306.44974561667993,,259865.705695,0072F1,MEDIUM,94052,016F64,94052,True
5741,4.723736499989172,7,95,+,69.45283359999303,541.371310692028,,259865.8811753,0072F1,MEDIUM,94147,016FC3,94147,True
5865,4.900019199994858,7,124,+,69.62911629999871,703.4155932261103,,259866.057458,0072F1,MEDIUM,94271,01703F,94271,True
5994,5.075599800009513,7,129,+,69.80469690001337,734.7053147627526,,259866.2330386,0072F1,MEDIUM,94400,0170C0,94400,True
6139,5.2519879000028595,7,145,+,69.98108500000671,822.0509206996941,,259866.4094267,0072F1,MEDIUM,94545,017151,94545,True
6335,5.4273696999880485,7,196,+,70.1564667999919,1117.5617995513344,,259866.5848085,0072F1,MEDIUM,94741,017215,94741,True
6534,5.603731000010157,7,199,+,70.33282810001401,1128.3654632566984,,259866.7611698,0072F1,MEDIUM,94940,0172DC,94940,True
6736,5.779254299995955,7,202,+,70.50835139999981,1150.8443609272626,,259866.9366931,0072F1,MEDIUM,95142,0173A6,95142,True
6916,5.955325599992648,7,180,+,70.6844226999965,1022.313119761035,,259867.1127644,0072F1,MEDIUM,95322,01745A,95322,True
7127,6.13184009998804,7,211,+,70.8609371999919,1195.369218990556,,259867.2892789,0072F1,MEDIUM,95533,01752D,95533,True
7361,6.307404299994232,7,234,+,71.03650139999809,1332.8457623578513,,259867.4648431,0072F1,MEDIUM,95767,017617,95767,True
7598,6.4828802999982145,7,237,+,71.21197740000207,1350.612049480393,,259867.6403191,0072F1,MEDIUM,96004,017704,96004,True
7864,6.6587994000001345,7,266,+,71.38789650000399,1512.0586678598106,,259867.8162382,0072F1,MEDIUM,96270,01780E,96270,True
8189,6.83500270001241,7,325,+,71.56409980001627,1844.460347662945,,259867.9924415,0072F1,MEDIUM,96595,017953,96595,True
8502,7.010644499998307,7,313,+,71.73974160000216,1782.0359391963214,,259868.1680833,0072F1,MEDIUM,96908,017A8C,96908,True
8783,7.186893300007796,7,281,+,71.91599040001165,1594.3370961099947,,259868.3443321,0072F1,MEDIUM,97189,017BA5,97189,True
9102,7.362679199984996,7,319,+,72.09177629998885,1814.7075507271961,,259868.520118,0072F1,MEDIUM,97508,017CE4,97508,True
9467,7.538389099994674,7,365,+,72.26748619999853,2077.287619991216,,259868.6958279,0072F1,MEDIUM,97873,017E51,97873,True
9829,7.714268300012918,7,362,+,72.44336540001677,2058.230876433654,,259868.8717071,0072F1,MEDIUM,98235,017FBB,98235,True
10190,7.89017800000147,7,361,+,72.61927510000532,2052.1892767908457,,259869.0476168,0072F1,MEDIUM,98596,018124,98596,True
10593,8.066113200009568,7,403,+,72.79521030001342,2290.6160903642394,,259869.223552,0072F1,MEDIUM,98999,0182B7,98999,True
10972,8.242010099987965,7,379,+,72.97110719999182,2154.671287820004,,259869.3994489,0072F1,MEDIUM,99378,018432,99378,True
11365,8.417926699999953,7,393,+,73.14702380000381,2234.0131629034413,,259869.5753655,0072F1,MEDIUM,99771,0185BB,99771,True
11735,8.593821699992986,7,370,+,73.32291879999684,2103.5276728426265,,259869.7512605,0072F1,MEDIUM,100141,01872D,100141,True
12138,8.770105200004764,7,403,+,73.49920230000862,2286.090303250591,,259869.927544,0072F1,MEDIUM,100544,0188C0,100544,True
12579,8.945622700004606,7,441,+,73.67471980000846,2512.5699716575145,,259870.1030615,0072F1,MEDIUM,100985,018A79,100985,True
12966,9.121546999987913,7,387,+,73.85064409999177,2199.8098047667086,,259870.2789858,0072F1,MEDIUM,101372,018BFC,101372,True
13383,9.297716400003992,7,417,+,74.02681350000785,2367.0399056927085,,259870.4551552,0072F1,MEDIUM,101789,018D9D,101789,True
13816,9.473358499992173,7,433,+,74.20245559999603,2465.240395264782,,259870.6307973,0072F1,MEDIUM,102222,018F4E,102222,True
14255,9.649275300005684,7,439,+,74.37837240000954,2495.4978715295215,,259870.8067141,0072F1,MEDIUM,102661,019105,102661,True
14651,9.825676700012991,7,396,+,74.55477380001685,2244.880142581609,,259870.9831155,0072F1,MEDIUM,103057,019291,103057,True
15038,10.001421299995854,7,387,+,74.73051839999971,2202.0591246487006,,259871.1588601,0072F1,MEDIUM,103444,019414,103444,True
15476,10.177314300002763,7,438,+,74.90641140000662,2490.150261709088,,259871.3347531,0072F1,MEDIUM,103882,0195CA,103882,True
104,0.1501595999870915,8,104,+,75.44987469998887,692.5936433607313,,259871.8782164,00E5E3,FAST,104245,019735,104245,True
337,0.32593970000743866,8,233,+,75.62565480000922,1325.5197828026576,,259872.0539965,00E5E3,FAST,104478,01981E,104478,True
687,0.5022189999872353,8,350,+,75.80193409998901,1985.4855336963187,,259872.2302758,00E5E3,FAST,104828,01997C,104828,True
1036,0.6778258999984246,8,349,+,75.9775410000002,1987.3934337304656,,259872.4058827,00E5E3,FAST,105177,019AD9,105177,True
1455,0.8537531000038143,8,419,+,76.15346820000559,2381.666962170508,,259872.5818099,00E5E3,FAST,105596,019C7C,105596,True
1911,1.029668400005903,8,456,+,76.32938350000768,2592.1565662258236,,259872.7577252,00E5E3,FAST,106052,019E44,106052,True
2343,1.205495800008066,8,432,+,76.50521090000984,2456.9549455584615,,259872.9335526,00E5E3,FAST,106484,019FF4,106484,True
2772,1.381768799998099,8,429,+,76.68148389999988,2433.724960851957,,259873.1098256,00E5E3,FAST,106913,01A1A1,106913,True
3229,1.5573463999899104,8,457,+,76.85706149999169,2602.837719739383,,259873.2854032,00E5E3,FAST,107370,01A36A,107370,True
3712,1.7332314999948721,8,483,+,77.03294659999665,2746.110955313296,,259873.4612883,00E5E3,FAST,107853,01A54D,107853,True
4193,1.9094987999997102,8,481,+,77.20921390000149,2728.810164941529,,259873.6375556,00E5E3,FAST,108334,01A72E,108334,True
4679,2.085075400013011,8,486,+,77.38479050001479,2768.0226178384996,,259873.8131322,00E5E3,FAST,108820,01A914,108820,True
5061,2.2612114000075962,8,382,+,77.56092650000937,2168.7786710936057,,259873.9892682,0072F1,MEDIUM,109202,01AA92,109202,True
5235,2.437313800008269,8,174,+,77.73702890001005,988.0614914920822,,259874.1653706,0072F1,MEDIUM,109376,01AB40,109376,True
5305,2.612800100003369,8,70,+,77.91251520000515,398.89153741320274,,259874.3408569,0072F1,MEDIUM,109446,01AB86,109446,True
5336,2.788735700014513,8,31,+,78.08845080001629,176.20083711333265,,259874.5167925,0072F1,MEDIUM,109477,01ABA5,109477,True
