axis,changed_bit_positions_lsb0,elapsed_ms,hamming_distance,monotonic_s,raw_position,reply_kind,rx_bytes_hex,sample_index,timestamp,tx_bytes_hex,valid_position,xor_to_modal_hex
az,,11.50680000137072,0,38321.1076464,1,valid,000001,90,1790199591.2240536,01,True,000000
az,,10.970700001053046,0,38321.1390791,1,valid,000001,91,1790199591.255487,01,True,000000
az,,11.799599997175392,0,38321.1710626,1,valid,000001,92,1790199591.2874699,01,True,000000
az,,11.877899996761698,0,38321.20306,1,valid,000001,93,1790199591.31947,01,True,000000
az,,11.812699995061848,0,38321.2350607,1,valid,000001,94,1790199591.3514678,01,True,000000
az,,11.47290000517387,0,38321.2670577,1,valid,000001,95,1790199591.383465,01,True,000000
az,,11.510399999679066,0,38321.2990569,1,valid,000001,96,1790199591.4154642,01,True,000000
az,,11.515999998664483,0,38321.3310615,1,valid,000001,97,1790199591.4474688,01,True,000000
az,,11.717100001988001,0,38321.3630596,1,valid,000001,98,1790199591.479467,01,True,000000
az,,11.556299999938346,0,38321.3950542,1,valid,000001,99,1790199591.5114613,01,True,000000
az,,11.652599998342339,0,38321.4270493,1,valid,000001,100,1790199591.5434563,01,True,000000
az,,11.961399999563582,0,38321.459056,1,valid,000001,101,1790199591.575463,01,True,000000
az,,11.894700000993907,0,38321.4910516,1,valid,000001,102,1790199591.6074588,01,True,000000
az,,11.560500002815388,0,38321.5230545,1,valid,000001,103,1790199591.6394615,01,True,000000
az,,11.921400000574067,0,38321.5550506,1,valid,000001,104,1790199591.6714578,01,True,000000
az,,11.968400001933333,0,38321.5870473,1,valid,000001,105,1790199591.7034545,01,True,000000
az,,11.885700005223043,0,38321.6190484,1,valid,000001,106,1790199591.7354555,01,True,000000
az,,11.897199998202268,0,38321.6510479,1,valid,000001,107,1790199591.7674549,01,True,000000
az,,11.554199998499826,0,38321.6826278,1,valid,000001,108,1790199591.7990348,01,True,000000
az,,11.814899997261818,0,38321.7146388,1,valid,000001,109,1790199591.8310497,01,True,000000
az,,11.84619999548886,0,38321.7466201,1,valid,000001,110,1790199591.863027,01,True,000000
az,,11.675599998852704,0,38321.7786266,1,valid,000001,111,1790199591.8950336,01,True,000000
az,,11.821500003861729,0,38321.8106187,1,valid,000001,112,1790199591.927026,01,True,000000
az,,11.858100006065797,0,38321.8426209,1,valid,000001,113,1790199591.9590282,01,True,000000
az,,11.955400004808325,0,38321.874618,1,valid,000001,114,1790199591.9910252,01,True,000000
az,,11.685199999192264,0,38321.9066213,1,valid,000001,115,1790199592.0230289,01,True,000000
az,,11.523699999088421,0,38321.9386406,1,valid,000001,116,1790199592.055049,01,True,000000
az,,11.453200000687502,0,38321.9706217,1,valid,000001,117,1790199592.0870297,01,True,000000
az,,11.969699997280259,0,38322.0026227,1,valid,000001,118,1790199592.11903,01,True,000000
az,,11.820800005807541,0,38322.0346168,1,valid,000001,119,1790199592.151024,01,True,000000
az,,11.514500001794659,0,38322.0666139,1,valid,000001,120,1790199592.1830213,01,True,000000
az,,11.972999993304256,0,38322.0986171,1,valid,000001,121,1790199592.2150245,01,True,000000
az,,11.752200000046287,0,38322.1306136,1,valid,000001,122,1790199592.2470207,01,True,000000
az,,11.981199997535441,0,38322.1626196,1,valid,000001,123,1790199592.2790267,01,True,000000
az,,11.960599993471988,0,38322.1946059,1,valid,000001,124,1790199592.3110127,01,True,000000
az,,11.978099995758384,0,38322.226612,1,valid,000001,125,1790199592.3430192,01,True,000000
az,,11.56309999350924,0,38322.258608,1,valid,000001,126,1790199592.3750153,01,True,000000
az,,11.56460000493098,0,38322.2906174,1,valid,000001,127,1790199592.4070253,01,True,000000
az,,11.55540000036126,0,38322.322604,1,valid,000001,128,1790199592.4390116,01,True,000000
az,,11.55809999909252,0,38322.3546091,1,valid,000001,129,1790199592.4710193,01,True,000000
az,,11.561300001631025,0,38322.3866125,1,valid,000001,130,1790199592.5030203,01,True,000000
az,,10.951899996143766,0,38322.4180182,1,valid,000001,131,1790199592.5344253,01,True,000000
az,,11.468700002296828,0,38322.4500381,1,valid,000001,132,1790199592.5664454,01,True,000000
az,,11.803400004282594,0,38322.4820246,1,valid,000001,133,1790199592.598432,01,True,000000
az,,11.478200001874939,0,38322.5140211,1,valid,000001,134,1790199592.6304283,01,True,000000
az,,11.505399997986387,0,38322.5460131,1,valid,000001,135,1790199592.6624203,01,True,000000
az,,11.505300004500896,0,38322.5780125,1,valid,000001,136,1790199592.6944196,01,True,000000
az,,11.505399997986387,0,38322.6100112,1,valid,000001,137,1790199592.7264187,01,True,000000
az,,11.710899998433888,0,38322.6420124,1,valid,000001,138,1790199592.7584198,01,True,000000
az,,11.796899998444133,0,38322.6740171,1,valid,000001,139,1790199592.7904248,01,True,000000
az,,11.713600004441105,0,38322.7060102,1,valid,000001,140,1790199592.8224175,01,True,000000
az,,11.938600000576116,0,38322.7380135,1,valid,000001,141,1790199592.854421,01,True,000000
az,,11.97400000091875,0,38322.7700145,1,valid,000001,142,1790199592.8864217,01,True,000000
az,,11.965900004724972,0,38322.8020094,1,valid,000001,143,1790199592.9184165,01,True,000000
az,,11.962600001425017,0,38322.8340159,1,valid,000001,144,1790199592.950423,01,True,000000
az,,11.622300000453833,0,38322.866009,1,valid,000001,145,1790199592.9824164,01,True,000000
az,,11.957999995502178,0,38322.8980121,1,valid,000001,146,1790199593.0144193,01,True,000000
az,,11.725899996235967,0,38322.9300085,1,valid,000001,147,1790199593.0464156,01,True,000000
az,,11.29660000151489,0,38322.9615886,1,valid,000001,148,1790199593.0779958,01,True,000000
az,,11.89899999735644,0,38322.9935994,1,valid,000001,149,1790199593.1100101,01,True,000000
az,,11.761599998862948,0,38323.0255844,1,valid,000001,150,1790199593.1419919,01,True,000000
az,,11.7342000012286,0,38323.0575951,1,valid,000001,151,1790199593.1740026,01,True,000000
az,,11.501000000862405,0,38323.0895881,1,valid,000001,152,1790199593.2059958,01,True,000000
az,,11.541300002136268,0,38323.121582,1,valid,000001,153,1790199593.2379892,01,True,000000
az,,11.517999999341555,0,38323.1535872,1,valid,000001,154,1790199593.269995,01,True,000000
az,,11.934000001929235,0,38323.1855811,1,valid,000001,155,1790199593.3019884,01,True,000000
az,,11.919600001419894,0,38323.2175804,1,valid,000001,156,1790199593.3339875,01,True,000000
az,,11.615499999606982,0,38323.2495729,1,valid,000001,157,1790199593.3659801,01,True,000000
az,,11.970699997618794,0,38323.2815719,1,valid,000001,158,1790199593.3979788,01,True,000000
az,,11.521600004925858,0,38323.3135809,1,valid,000001,159,1790199593.4299881,01,True,000000
az,,11.950899999646936,0,38323.3455761,1,valid,000001,160,1790199593.4619832,01,True,000000
az,,11.961600001086481,0,38323.3775658,1,valid,000001,161,1790199593.4939728,01,True,000000
az,,11.9838999962667,0,38323.4095892,1,valid,000001,162,1790199593.5259962,01,True,000000
az,,11.95000000006985,0,38323.4415687,1,valid,000001,163,1790199593.5579758,01,True,000000
az,,11.958499999309424,0,38323.4735862,1,valid,000001,164,1790199593.5899935,01,True,000000
az,,11.942099998123012,0,38323.5055709,1,valid,000001,165,1790199593.621978,01,True,000000
az,,11.362700002791826,0,38323.5369843,1,valid,000001,166,1790199593.6533916,01,True,000000
az,,11.97169999795733,0,38323.5689839,1,valid,000001,167,1790199593.6853912,01,True,000000
az,,11.988199999905191,0,38323.6010003,1,valid,000001,168,1790199593.7174075,01,True,000000
az,,11.965599995164666,0,38323.6330129,1,valid,000001,169,1790199593.7494204,01,True,000000
az,,11.476599996967707,0,38323.6649788,1,valid,000001,170,1790199593.781386,01,True,000000
az,,11.713700005202554,0,38323.6969812,1,valid,000001,171,1790199593.8133883,01,True,000000
az,,11.965300000156276,0,38323.728975,1,valid,000001,172,1790199593.8453822,01,True,000000
az,,11.748500000976492,0,38323.7609834,1,valid,000001,173,1790199593.8773937,01,True,000000
az,,11.968999999226071,0,38323.7929833,1,valid,000001,174,1790199593.9093907,01,True,000000
az,,11.972400003287476,0,38323.8249853,1,valid,000001,175,1790199593.9413924,01,True,000000
az,,11.687199999869335,0,38323.8569853,1,valid,000001,176,1790199593.9733932,01,True,000000
az,,11.76359999954002,0,38323.8889832,1,valid,000001,177,1790199594.0053904,01,True,000000
az,,11.70569999521831,0,38323.9209687,1,valid,000001,178,1790199594.0373757,01,True,000000
az,,11.725900003511924,0,38323.9529783,1,valid,000001,179,1790199594.0693855,01,True,000000
az,,11.713699997926597,0,38323.9849762,1,valid,000001,180,1790199594.1013837,01,True,000000
az,,11.742800001229625,0,38324.0169917,1,valid,000001,181,1790199594.1333997,01,True,000000
az,,11.21910000074422,0,38324.0485645,1,valid,000001,182,1790199594.1649723,01,True,000000
az,,11.50719999714056,0,38324.0805529,1,valid,000001,183,1790199594.1969604,01,True,000000
az,,11.958600000070874,0,38324.1125459,1,valid,000001,184,1790199594.2289534,01,True,000000
az,,11.955000001762528,0,38324.1445402,1,valid,000001,185,1790199594.2609472,01,True,000000
az,,11.614399998506997,0,38324.1765439,1,valid,000001,186,1790199594.292951,01,True,000000
az,,11.95739999820944,0,38324.208545,1,valid,000001,187,1790199594.3249521,01,True,000000
az,,11.971100000664592,0,38324.2405434,1,valid,000001,188,1790199594.3569505,01,True,000000
az,,11.9739000001573,0,38324.272546,1,valid,000001,189,1790199594.388953,01,True,000000
az,,11.967400001594797,0,38324.3045415,1,valid,000001,190,1790199594.4209485,01,True,000000
az,,11.970999999903142,0,38324.3365402,1,valid,000001,191,1790199594.4529474,01,True,000000
az,,11.956100002862513,0,38324.368541,1,valid,000001,192,1790199594.4849482,01,True,000000
az,,11.970999999903142,0,38324.4005566,1,valid,000001,193,1790199594.5169635,01,True,000000
az,,11.94950000353856,0,38324.432537,1,valid,000001,194,1790199594.5489442,01,True,000000
az,,11.554299999261275,0,38324.4645333,1,valid,000001,195,1790199594.5809402,01,True,000000
az,,11.85030000488041,0,38324.4965336,1,valid,000001,196,1790199594.6129408,01,True,000000
az,,11.97439999668859,0,38324.5285322,1,valid,000001,197,1790199594.6449392,01,True,000000
az,,11.522199994942639,0,38324.5605484,1,valid,000001,198,1790199594.6769555,01,True,000000
az,,11.491599994769786,0,38324.5925284,1,valid,000001,199,1790199594.7089355,01,True,000000
az,,11.958600000070874,0,38324.6245277,1,valid,000001,200,1790199594.7409348,01,True,000000
