axis,changed_bit_positions_lsb0,elapsed_ms,hamming_distance,monotonic_s,raw_position,reply_kind,rx_bytes_hex,sample_index,timestamp,tx_bytes_hex,valid_position,xor_to_modal_hex
az,,11.184200000570854,0,26640.1899342,1058829,valid,10280D,52,1790187910.306342,01,True,000000
az,,11.899100001755869,0,26640.2219353,1058829,valid,10280D,53,1790187910.3383436,01,True,000000
az,,11.935999998968327,0,26640.2539565,1058829,valid,10280D,54,1790187910.3703651,01,True,000000
az,,11.836900001071626,0,26640.285934,1058829,valid,10280D,55,1790187910.4023416,01,True,000000
az,,11.840399998618523,0,26640.3179514,1058829,valid,10280D,56,1790187910.4343596,01,True,000000
az,,11.531400003150338,0,26640.3499311,1058829,valid,10280D,57,1790187910.4663384,01,True,000000
az,,11.476100000436418,0,26640.3819721,1058829,valid,10280D,58,1790187910.4983802,01,True,000000
az,,11.456300002464559,0,26640.4139322,1058829,valid,10280D,59,1790187910.53034,01,True,000000
az,,11.806499998783693,0,26640.4459679,1058829,valid,10280D,60,1790187910.562376,01,True,000000
az,,11.752099999284837,0,26640.4779423,1058829,valid,10280D,61,1790187910.5943506,01,True,000000
az,,11.74659999742289,0,26640.509938,1058829,valid,10280D,62,1790187910.6263459,01,True,000000
az,,11.720399998011999,0,26640.5419366,1058829,valid,10280D,63,1790187910.658345,01,True,000000
az,,11.95210000150837,0,26640.5739199,1058829,valid,10280D,64,1790187910.690328,01,True,000000
az,,11.977599999227095,0,26640.6059483,1058829,valid,10280D,65,1790187910.722359,01,True,000000
az,,11.499500000354601,0,26640.6375065,1058829,valid,10280D,66,1790187910.7539144,01,True,000000
az,,11.924300000828225,0,26640.6694982,1058829,valid,10280D,67,1790187910.7859058,01,True,000000
az,,11.510899999848334,0,26640.7014944,1058829,valid,10280D,68,1790187910.8179018,01,True,000000
az,,11.961299998802133,0,26640.7334944,1058829,valid,10280D,69,1790187910.8499017,01,True,000000
az,,11.7733999977645,0,26640.7655222,1058829,valid,10280D,70,1790187910.8819294,01,True,000000
az,,11.530700001458172,0,26640.7975004,1058829,valid,10280D,71,1790187910.9139075,01,True,000000
az,,11.761300000216579,0,26640.8294913,1058829,valid,10280D,72,1790187910.9458985,01,True,000000
az,,11.501900000439491,0,26640.8614898,1058829,valid,10280D,73,1790187910.977897,01,True,000000
az,,11.978099999396363,0,26640.8934944,1058829,valid,10280D,74,1790187911.0099015,01,True,000000
az,,11.966299996856833,0,26640.9254877,1058829,valid,10280D,75,1790187911.041895,01,True,000000
az,,11.952600001677638,0,26640.9574866,1058829,valid,10280D,76,1790187911.0738938,01,True,000000
az,,11.96919999711099,0,26640.9894898,1058829,valid,10280D,77,1790187911.1058996,01,True,000000
az,,11.515700000018114,0,26641.0214883,1058829,valid,10280D,78,1790187911.1378953,01,True,000000
az,,11.834799999633105,0,26641.0534852,1058829,valid,10280D,79,1790187911.1698923,01,True,000000
az,,11.945400001422968,0,26641.085489,1058829,valid,10280D,80,1790187911.2018962,01,True,000000
az,,11.946700000407873,0,26641.1174806,1058829,valid,10280D,81,1790187911.2338877,01,True,000000
az,,11.95940000252449,0,26641.1494806,1058829,valid,10280D,82,1790187911.265888,01,True,000000
az,,11.962500000663567,0,26641.1814882,1058829,valid,10280D,83,1790187911.2978954,01,True,000000
az,,11.82870000047842,0,26641.2134816,1058829,valid,10280D,84,1790187911.3298888,01,True,000000
az,,11.982100000750506,0,26641.2454847,1058829,valid,10280D,85,1790187911.3618917,01,True,000000
az,,11.18520000090939,0,26641.2769018,1058829,valid,10280D,86,1790187911.3933089,01,True,000000
az,,11.877500000991859,0,26641.3089069,1058829,valid,10280D,87,1790187911.4253142,01,True,000000
az,,11.51640000171028,0,26641.3408974,1058829,valid,10280D,88,1790187911.4573045,01,True,000000
az,,11.972799999057315,0,26641.3728976,1058829,valid,10280D,89,1790187911.4893045,01,True,000000
az,,11.967700000241166,0,26641.4048925,1058829,valid,10280D,90,1790187911.5212996,01,True,000000
az,,11.796300001151394,0,26641.4369014,1058829,valid,10280D,91,1790187911.5533087,01,True,000000
az,,11.759199998778058,0,26641.4688933,1058829,valid,10280D,92,1790187911.5853004,01,True,000000
az,,11.970499999733875,0,26641.5008938,1058829,valid,10280D,93,1790187911.6173038,01,True,000000
az,,11.965099998633377,0,26641.5328934,1058829,valid,10280D,94,1790187911.6493006,01,True,000000
az,,11.962100001255749,0,26641.5648905,1058829,valid,10280D,95,1790187911.6812978,01,True,000000
az,,11.822399999800837,0,26641.5969095,1058829,valid,10280D,96,1790187911.7133167,01,True,000000
az,,11.941299999307375,0,26641.628893,1058829,valid,10280D,97,1790187911.7453003,01,True,000000
az,,11.535500001627952,0,26641.6604712,1058829,valid,10280D,98,1790187911.7768784,01,True,000000
az,,11.958899998717243,0,26641.6924707,1058829,valid,10280D,99,1790187911.8088777,01,True,000000
az,,11.95720000032452,0,26641.7244698,1058829,valid,10280D,100,1790187911.8408768,01,True,000000
az,,11.762199999793665,0,26641.7564833,1058829,valid,10280D,101,1790187911.8728905,01,True,000000
az,,11.467299998912495,0,26641.788468,1058829,valid,10280D,102,1790187911.904875,01,True,000000
az,,11.761300000216579,0,26641.8204591,1058829,valid,10280D,103,1790187911.9368663,01,True,000000
az,,11.972299998888047,0,26641.852462,1058829,valid,10280D,104,1790187911.9688692,01,True,000000
az,,11.965800000325544,0,26641.8844567,1058829,valid,10280D,105,1790187912.0008638,01,True,000000
az,,11.951600001339102,0,26641.9164542,1058829,valid,10280D,106,1790187912.0328612,01,True,000000
az,,11.67379999969853,0,26641.9484533,1058829,valid,10280D,107,1790187912.0648603,01,True,000000
az,,11.825099998532096,0,26641.9804501,1058829,valid,10280D,108,1790187912.0968575,01,True,000000
az,,11.929199998121476,0,26642.0124548,1058829,valid,10280D,109,1790187912.1288645,01,True,000000
az,,11.953400000493275,0,26642.0444513,1058829,valid,10280D,110,1790187912.1608584,01,True,000000
az,,11.5458000000217,0,26642.0764584,1058829,valid,10280D,111,1790187912.1928656,01,True,000000
az,,11.517800001456635,0,26642.1084544,1058829,valid,10280D,112,1790187912.224862,01,True,000000
az,,11.956700000155251,0,26642.1404489,1058829,valid,10280D,113,1790187912.256856,01,True,000000
az,,11.982799998804694,0,26642.1724586,1058829,valid,10280D,114,1790187912.2888658,01,True,000000
az,,11.962100001255749,0,26642.2044495,1058829,valid,10280D,115,1790187912.3208566,01,True,000000
az,,11.351100001775194,0,26642.2358649,1058829,valid,10280D,116,1790187912.352272,01,True,000000
az,,11.852100000396604,0,26642.2678867,1058829,valid,10280D,117,1790187912.3842938,01,True,000000
az,,11.72720000249683,0,26642.299866,1058829,valid,10280D,118,1790187912.416273,01,True,000000
az,,11.946899998292793,0,26642.3318595,1058829,valid,10280D,119,1790187912.4482665,01,True,000000
az,,11.80229999954463,0,26642.3638679,1058829,valid,10280D,120,1790187912.480275,01,True,000000
az,,11.638799998763716,0,26642.3958703,1058829,valid,10280D,121,1790187912.5122776,01,True,000000
az,,11.951399999816203,0,26642.4278668,1058829,valid,10280D,122,1790187912.544274,01,True,000000
az,,11.941200002183905,0,26642.459864,1058829,valid,10280D,123,1790187912.5762713,01,True,000000
az,,11.752499998692656,0,26642.4918582,1058829,valid,10280D,124,1790187912.6082654,01,True,000000
az,,11.977800000749994,0,26642.5238641,1058829,valid,10280D,125,1790187912.6402714,01,True,000000
az,,11.516900001879549,0,26642.5558601,1058829,valid,10280D,126,1790187912.6722672,01,True,000000
az,,11.935999998968327,0,26642.5878567,1058829,valid,10280D,127,1790187912.7042637,01,True,000000
az,,11.95220000226982,0,26642.6198532,1058829,valid,10280D,128,1790187912.7362604,01,True,000000
az,,11.974600001849467,0,26642.651857,1058829,valid,10280D,129,1790187912.7682676,01,True,000000
az,,11.611600002652267,0,26642.6838591,1058829,valid,10280D,130,1790187912.8002663,01,True,000000
az,,11.565799999516457,0,26642.7158518,1058829,valid,10280D,131,1790187912.8322592,01,True,000000
az,,11.548800001037307,0,26642.747851,1058829,valid,10280D,132,1790187912.864258,01,True,000000
az,,11.705799999617739,0,26642.7798536,1058829,valid,10280D,133,1790187912.8962605,01,True,000000
az,,11.172200000146404,0,26642.8114292,1058829,valid,10280D,134,1790187912.9278364,01,True,000000
az,,11.481199999252567,0,26642.8434295,1058829,valid,10280D,135,1790187912.9598367,01,True,000000
az,,11.906699997780379,0,26642.8754298,1058829,valid,10280D,136,1790187912.991837,01,True,000000
az,,11.958799997955794,0,26642.9074203,1058829,valid,10280D,137,1790187913.0238273,01,True,000000
az,,11.957899998378707,0,26642.9394238,1058829,valid,10280D,138,1790187913.0558307,01,True,000000
az,,11.9909999993979,0,26642.9714325,1058829,valid,10280D,139,1790187913.0878398,01,True,000000
az,,11.962200002017198,0,26643.0034243,1058829,valid,10280D,140,1790187913.1198313,01,True,000000
az,,11.737799999536946,0,26643.0354247,1058829,valid,10280D,141,1790187913.1518319,01,True,000000
az,,11.95440000083181,0,26643.0674198,1058829,valid,10280D,142,1790187913.183827,01,True,000000
az,,11.97179999871878,0,26643.0994202,1058829,valid,10280D,143,1790187913.2158275,01,True,000000
az,,11.970499999733875,0,26643.1314174,1058829,valid,10280D,144,1790187913.2478244,01,True,000000
az,,11.955000001762528,0,26643.1634225,1058829,valid,10280D,145,1790187913.2798295,01,True,000000
az,,11.957900002016686,0,26643.1954191,1058829,valid,10280D,146,1790187913.3118262,01,True,000000
az,,11.956700000155251,0,26643.2274182,1058829,valid,10280D,147,1790187913.3438253,01,True,000000
az,,11.955199999647448,0,26643.2594154,1058829,valid,10280D,148,1790187913.3758225,01,True,000000
az,,11.974400000326568,0,26643.2914199,1058829,valid,10280D,149,1790187913.40783,01,True,000000
az,,11.49769999756245,0,26643.3234141,1058829,valid,10280D,150,1790187913.4398212,01,True,000000
az,,11.885199997777818,0,26643.3554084,1058829,valid,10280D,151,1790187913.4718153,01,True,000000
az,,11.392100001103245,0,26643.3868252,1058829,valid,10280D,152,1790187913.5032322,01,True,000000
az,,11.47330000094371,0,26643.4188249,1058829,valid,10280D,153,1790187913.535232,01,True,000000
az,,11.957499998970889,0,26643.4508274,1058829,valid,10280D,154,1790187913.5672348,01,True,000000
az,,11.970200001087505,0,26643.4828277,1058829,valid,10280D,155,1790187913.599235,01,True,000000
az,,11.750400000892114,0,26643.514828,1058829,valid,10280D,156,1790187913.6312351,01,True,000000
az,,11.968599999818252,0,26643.5468239,1058829,valid,10280D,157,1790187913.663231,01,True,000000
az,,11.967000002186978,0,26643.5788193,1058829,valid,10280D,158,1790187913.6952264,01,True,000000
az,,11.972599997534417,0,26643.6108177,1058829,valid,10280D,159,1790187913.7272246,01,True,000000
az,,11.983099997451063,0,26643.6428264,1058829,valid,10280D,160,1790187913.7592335,01,True,000000
az,,11.772499998187413,0,26643.6748293,1058829,valid,10280D,161,1790187913.7912366,01,True,000000
az,,11.805399997683708,0,26643.7068209,1058829,valid,10280D,162,1790187913.8232281,01,True,000000
az,,11.939300002268283,0,26643.7388161,1058829,valid,10280D,163,1790187913.855223,01,True,000000
az,,11.95459999871673,0,26643.7708173,1058829,valid,10280D,164,1790187913.8872244,01,True,000000
az,,11.943299999984447,0,26643.8028145,1058829,valid,10280D,165,1790187913.9192214,01,True,000000
az,,11.784700000134762,0,26643.8348142,1058829,valid,10280D,166,1790187913.9512212,01,True,000000
az,,11.497899999085348,0,26643.8663923,1058829,valid,10280D,167,1790187913.9827995,01,True,000000
az,,11.944699999730801,0,26643.8983954,1058829,valid,10280D,168,1790187914.0148027,01,True,000000
az,,11.956199999985984,0,26643.9303941,1058829,valid,10280D,169,1790187914.046801,01,True,000000
az,,11.62530000146944,0,26643.9623952,1058829,valid,10280D,170,1790187914.0788026,01,True,000000
az,,11.863100000482518,0,26643.9943904,1058829,valid,10280D,171,1790187914.110798,01,True,000000
az,,11.971700001595309,0,26644.0263922,1058829,valid,10280D,172,1790187914.1427994,01,True,000000
