delta_counts,elapsed_s,note,payload_hex,raw_position,remaining_counts,reply_kind,rx_bytes_hex,state,target_unwrapped,timestamp,unwrapped_position
1,15.278012099995976,,002000,9461,866,valid,0024F5,SLOW,1069655,1790025208.3657844,1068789
3,15.453846899996279,,002000,9464,863,valid,0024F8,SLOW,1069655,1790025208.541698,1068792
6,15.629836899985094,,002000,9470,857,valid,0024FE,SLOW,1069655,1790025208.7176087,1068798
8,15.806008799991105,,002000,9478,849,valid,002506,SLOW,1069655,1790025208.8935053,1068806
4,15.981546600000001,,002000,9482,845,valid,00250A,SLOW,1069655,1790025209.0694225,1068810
5,16.15745549998246,,002000,9487,840,valid,00250F,SLOW,1069655,1790025209.2453408,1068815
24,16.333509099989897,,002000,9511,816,valid,002527,SLOW,1069655,1790025209.4212754,1068839
14,16.509410200000275,,002000,9525,802,valid,002535,SLOW,1069655,1790025209.5971594,1068853
12,16.685210099996766,,002000,9537,790,valid,002541,SLOW,1069655,1790025209.7730682,1068865
30,16.861593100009486,,002000,9567,760,valid,00255F,SLOW,1069655,1790025209.9489477,1068895
17,17.03717840000172,,002000,9584,743,valid,002570,SLOW,1069655,1790025210.1248894,1068912
47,17.21293730000616,,002000,9631,696,valid,00259F,SLOW,1069655,1790025210.3007784,1068959
25,17.389191299997037,,002000,9656,671,valid,0025B8,SLOW,1069655,1790025210.476725,1068984
40,17.56557000000612,,002000,9696,631,valid,0025E0,SLOW,1069655,1790025210.6526036,1069024
56,17.741026800009422,,002000,9752,575,valid,002618,SLOW,1069655,1790025210.8285193,1069080
61,17.916564499988453,,002000,9813,514,valid,002655,SLOW,1069655,1790025211.0044403,1069141
80,18.092490399983944,,002000,9893,434,valid,0026A5,SLOW,1069655,1790025211.1803296,1069221
102,18.268808900000295,,002000,9995,332,valid,00270B,SLOW,1069655,1790025211.35625,1069323
102,18.444288400001824,,002000,10097,230,valid,002771,SLOW,1069655,1790025211.5321221,1069425
28,18.670395199995255,,002000,10125,202,valid,00278D,SLOW,1069655,1790025211.755991,1069453
0,18.84436650000862,,002000,10125,202,valid,00278D,SLOW,1069655,1790025211.9318957,1069453
0,19.01993300000322,,002000,10125,202,valid,00278D,SLOW,1069655,1790025212.1077821,1069453
0,19.19581899998593,,002000,10125,202,valid,00278D,SLOW,1069655,1790025212.2836957,1069453
0,19.37175049999496,,002000,10125,202,valid,00278D,SLOW,1069655,1790025212.459591,1069453
