cumulative_progress,cycle_elapsed_s,cycle_index,delta_counts,direction,elapsed_s,instant_cps,invalid_reason,monotonic_s,payload_hex,phase,raw_position,rx_bytes_hex,unwrapped_position,valid
5976,3.140530699980445,8,27,+,78.33797039999627,153.47257274129765,,212598.5419473,0072F1,MEDIUM,231727,03892F,231727,True
6006,3.3167809000005946,8,30,+,78.51422060001642,170.2125727889689,,212598.7181975,0072F1,MEDIUM,231757,03894D,231757,True
6030,3.4923277999914717,8,24,+,78.68976750000729,136.71560136491865,,212598.8937444,0072F1,MEDIUM,231781,038965,231781,True
6074,3.6685674999898765,8,44,+,78.8660072000057,249.65998013159492,,212599.0699841,0072F1,MEDIUM,231825,038991,231825,True
6130,3.844098999979906,8,56,+,79.04153869999573,319.0310571218327,,212599.2455156,0072F1,MEDIUM,231881,0389C9,231881,True
6196,4.020033599983435,8,66,+,79.21747329999926,375.1393983825581,,212599.4214502,0072F1,MEDIUM,231947,038A0B,231947,True
6257,4.19609529999434,8,61,+,79.39353500001016,346.4694479050341,,212599.5975119,0072F1,MEDIUM,232008,038A48,232008,True
6341,4.372253399982583,8,84,+,79.5696930999984,476.844380165354,,212599.77367,0072F1,MEDIUM,232092,038A9C,232092,True
6414,4.5477404999837745,8,73,+,79.7451801999996,415.9849926262629,,212599.9491571,0072F1,MEDIUM,232165,038AE5,232165,True
6528,4.723713299987139,8,114,+,79.92115300000296,647.8273914935733,,212600.1251299,0072F1,MEDIUM,232279,038B57,232279,True
6681,4.89957399998093,8,153,+,80.09701369999675,870.0067724363762,,212600.3009906,0072F1,MEDIUM,232432,038BF0,232432,True
6874,5.0758170999761205,8,193,+,80.27325679999194,1095.0783321745193,,212600.4772337,0072F1,MEDIUM,232625,038CB1,232625,True
7083,5.251361399976304,8,209,+,80.44880109999212,1190.582662039051,,212600.652778,0072F1,MEDIUM,232834,038D82,232834,True
7239,5.427365699986694,8,156,+,80.62480540000251,886.3419813651734,,212600.8287823,0072F1,MEDIUM,232990,038E1E,232990,True
7426,5.603533699992113,8,187,+,80.80097340000793,1061.4867626030175,,212601.0049503,0072F1,MEDIUM,233177,038ED9,233177,True
7690,5.779113699973095,8,264,+,80.97655339998892,1503.5881081478224,,212601.1805303,0072F1,MEDIUM,233441,038FE1,233441,True
7980,5.955091899988474,8,290,+,81.1525316000043,1647.9313913578856,,212601.3565085,0072F1,MEDIUM,233731,039103,233731,True
8257,6.130893699999433,8,277,+,81.32833340001525,1575.6380195352556,,212601.5323103,0072F1,MEDIUM,234008,039218,234008,True
8564,6.30685139997513,8,307,+,81.50429109999095,1744.737513859307,,212601.708268,0072F1,MEDIUM,234315,03934B,234315,True
8877,6.482739799976116,8,313,+,81.68017949999194,1779.5374794372221,,212601.8841564,0072F1,MEDIUM,234628,039484,234628,True
9200,6.6586058999819215,8,323,+,81.85604559999774,1836.6245682899519,,212602.0600225,0072F1,MEDIUM,234951,0395C7,234951,True
9480,6.834495599992806,8,280,+,82.03193530000863,1591.9067460043016,,212602.2359122,0072F1,MEDIUM,235231,0396DF,235231,True
9786,7.010806999984197,8,306,+,82.20824670000002,1735.565595956592,,212602.4122236,0072F1,MEDIUM,235537,039811,235537,True
10130,7.186395099997753,8,344,+,82.38383480001357,1959.130487620984,,212602.5878117,0072F1,MEDIUM,235881,039969,235881,True
10506,7.3625940999772865,8,376,+,82.5600337999931,2133.950817221863,,212602.7640107,0072F1,MEDIUM,236257,039AE1,236257,True
10859,7.538226199976634,8,353,+,82.73566589999245,2009.8831591793928,,212602.9396428,0072F1,MEDIUM,236610,039C42,236610,True
11274,7.714007599977776,8,415,+,82.9114472999936,2360.8868742500827,,212603.1154242,0072F1,MEDIUM,237025,039DE1,237025,True
11667,7.890390199987451,8,393,+,83.08782990000327,2228.1109359905386,,212603.2918068,0072F1,MEDIUM,237418,039F6A,237418,True
12078,8.065936999977566,8,411,+,83.26337669999339,2341.2560070769828,,212603.4673536,0072F1,MEDIUM,237829,03A105,237829,True
12477,8.241791999986162,8,399,+,83.43923170000198,2268.914730775333,,212603.6432086,0072F1,MEDIUM,238228,03A294,238228,True
12882,8.417674399999669,8,405,+,83.61511410001549,2302.674969007127,,212603.819091,0072F1,MEDIUM,238633,03A429,238633,True
13298,8.593592599994736,8,416,+,83.79103230001056,2364.7354282369038,,212603.9950092,0072F1,MEDIUM,239049,03A5C9,239049,True
13667,8.769488499994623,8,369,+,83.96692820001044,2097.831728881899,,212604.1709051,0072F1,MEDIUM,239418,03A73A,239418,True
14098,8.945870999974431,8,431,+,84.14331069999025,2443.553073855615,,212604.3472876,0072F1,MEDIUM,239849,03A8E9,239849,True
14557,9.121373000001768,8,459,+,84.31881270001759,2615.3548103640196,,212604.5227896,0072F1,MEDIUM,240308,03AAB4,240308,True
15047,9.297347599989735,8,490,+,84.49478730000556,2784.4927622140126,,212604.6987642,0072F1,MEDIUM,240798,03AC9E,240798,True
15515,9.473457099986263,8,468,+,84.67089680000208,2657.4375602067266,,212604.8748737,0072F1,MEDIUM,241266,03AE72,241266,True
15964,9.649370300001465,8,449,+,84.84681000001729,2552.3951583007874,,212605.0507869,0072F1,MEDIUM,241715,03B033,241715,True
16458,9.824910099996487,8,494,+,85.02234980001231,2814.1766141582093,,212605.2263267,0072F1,MEDIUM,242209,03B221,242209,True
16940,10.001200599974254,8,482,+,85.19864029999007,2734.1235067163943,,212605.4026172,0072F1,MEDIUM,242691,03B403,242691,True
17422,10.176721399999224,8,482,+,85.37416110001504,2746.1132807703184,,212605.578138,0072F1,MEDIUM,243173,03B5E5,243173,True
0,0.15014359998167492,9,-524181,+,85.91802159999497,,implausible-jump,212606.1219985,00E5E3,FAST,243585,03B781,767766,False
0,0.32593169997562654,9,-523939,+,86.09380969998892,,implausible-jump,212606.2977866,00E5E3,FAST,243827,03B873,767766,False
